id,name,genre,developers,publishers,releaseDates
680,Farside,[],['Dark Horse'],['Perfect World Games'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
681,Fast Striker,[],['NGDEV'],['Eastasiasoft'],"{'Japan': 'Oct 19, 2018', 'NorthAmerica': 'Oct 17, 2018', 'Europe': 'Oct 16, 2018', 'Australia': 'Oct 16, 2018'}"
682,Fate/Extella Link,['Action'],['Marvelous Interactive'],['Marvelous Interactive'],"{'Japan': 'Jun 7, 2018', 'NorthAmerica': 'Mar 22, 2019', 'Europe': 'Mar 19, 2019', 'Australia': 'Mar 19, 2019'}"
683,Fate/Extella: The Umbral Star,[],['Marvelous'],['Marvelous'],"{'Japan': 'Nov 10, 2016', 'NorthAmerica': 'Jan 20, 2017', 'Europe': 'Jan 17, 2017', 'Australia': 'Jan 17, 2017'}"
684,Fat Princess Adventures,[],['Fun Bits Interactive'],['Sony Computer Entertainment'],"{'Japan': 'Dec 5, 2015', 'NorthAmerica': 'Dec 5, 2015', 'Europe': 'Dec 5, 2015', 'Australia': 'Dec 5, 2015'}"
685,Fault Milestone One,[],['Alice in Dissonance'],['Sekai Project'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
686,Fe,[],['Zoink'],['Electronic Arts'],"{'Japan': 'Feb 16, 2018', 'NorthAmerica': 'Feb 16, 2018', 'Europe': 'Feb 16, 2018', 'Australia': 'Feb 16, 2018'}"
687,Feist,[],['Bits & Beasts'],['Finji Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Dec 16, 2016', 'Europe': 'Dec 13, 2016', 'Australia': 'Dec 13, 2016'}"
688,Felix the Reaper,[],['Kong Orange'],['Daedalic Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 18, 2019', 'Europe': 'Oct 17, 2019', 'Australia': 'Oct 17, 2019'}"
689,Fell Seal: Arbiter's Mark,[],['6 Eyes Studio'],['1C Company'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 30, 2019', 'Europe': 'Apr 30, 2019', 'Australia': 'Apr 30, 2019'}"
690,Fenix Furia,[],['Green Lava Studios'],['Green Lava Studios'],"{'Japan': 'Sep 16, 2016', 'NorthAmerica': 'Jun 7, 2016', 'Europe': 'Jun 7, 2016', 'Australia': 'Jun 7, 2016'}"
691,Feudal Alloy,['Metroidvania'],['Attu Games'],"['JP: Rainy Frog', 'WW: Attu Games']","{'Japan': 'Aug 1, 2019', 'NorthAmerica': 'May 16, 2019', 'Europe': 'May 14, 2019', 'Australia': 'May 14, 2019'}"
692,Fez,[],['Polytron Corporation'],['Polytron Corp'],"{'Japan': 'Aug 20, 2014', 'NorthAmerica': 'Mar 26, 2014', 'Europe': 'Mar 25, 2014', 'Australia': 'Mar 25, 2014'}"
693,FIA European Truck Racing Championship,[],['N-Racing'],['Bigben Interactive'],"{'Japan': 'Oct 31, 2019', 'NorthAmerica': 'Aug 1, 2019', 'Europe': 'Sep 5, 2019', 'Australia': 'Sep 5, 2019'}"
694,Fibbage,[],['Jackbox Games'],['Jackbox Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Unreleased', 'Europe': 'Sep 16, 2014', 'Australia': 'Sep 16, 2014'}"
695,FIFA 14,[],['EA Canada'],['Electronic Arts'],"{'Japan': 'Feb 22, 2014', 'NorthAmerica': 'Nov 29, 2013', 'Europe': 'Nov 15, 2013', 'Australia': 'Nov 15, 2013'}"
696,FIFA 15,[],['EA Canada'],['Electronic Arts'],"{'Japan': 'Oct 9, 2014', 'NorthAmerica': 'Sep 23, 2014', 'Europe': 'Sep 25, 2014', 'Australia': 'Sep 25, 2014'}"
697,FIFA 16,[],['EA Canada'],['Electronic Arts'],"{'Japan': 'Oct 18, 2015', 'NorthAmerica': 'Sep 24, 2015', 'Europe': 'Sep 22, 2015', 'Australia': 'Sep 22, 2015'}"
698,FIFA 17,[],['EA Canada'],['Electronic Arts'],"{'Japan': 'Sep 29, 2016', 'NorthAmerica': 'Sep 29, 2016', 'Europe': 'Sep 27, 2016', 'Australia': 'Sep 27, 2016'}"
699,FIFA 18,[],['EA Canada'],['Electronic Arts'],"{'Japan': 'Sep 29, 2017', 'NorthAmerica': 'Sep 29, 2017', 'Europe': 'Sep 29, 2017', 'Australia': 'Sep 29, 2017'}"
700,FIFA 19,[],['EA Vancouver'],['Electronic Arts'],"{'Japan': 'Sep 28, 2018', 'NorthAmerica': 'Sep 28, 2018', 'Europe': 'Sep 28, 2018', 'Australia': 'Sep 28, 2018'}"
701,FIFA 20,[],['EA Vancouver'],['Electronic Arts'],"{'Japan': 'Sep 27, 2019', 'NorthAmerica': 'Sep 27, 2019', 'Europe': 'Sep 27, 2019', 'Australia': 'Sep 27, 2019'}"
702,Fighting EX Layer,[],['Arika'],['Arika'],"{'Japan': 'Jun 28, 2018', 'NorthAmerica': 'Jun 28, 2018', 'Europe': 'Jun 28, 2018', 'Australia': 'Jun 28, 2018'}"
703,Fight'N Rage,[],"['Seba Games Dev', 'BlitWorks']",['BlitWorks'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Dec 3, 2019', 'Europe': 'Dec 3, 2019', 'Australia': 'Dec 3, 2019'}"
704,Figment,[],['Bedtime Digital'],['Bedtime Digital'],"{'Japan': 'Apr 25, 2019', 'NorthAmerica': 'May 14, 2019', 'Europe': 'May 14, 2019', 'Australia': 'May 14, 2019'}"
705,Filthy Lucre,[],['Fabrik Games'],['Fabrik Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 7, 2016', 'Europe': 'Sep 16, 2016', 'Australia': 'Sep 16, 2016'}"
706,Final Fantasy VII,[],['Square Enix'],['Square Enix'],"{'Japan': 'Dec 6, 2015', 'NorthAmerica': 'Dec 5, 2015', 'Europe': 'Dec 5, 2015', 'Australia': 'Dec 5, 2015'}"
707,Final Fantasy VII Remake,[],['Square Enix'],['Square Enix'],"{'Japan': 'Mar 3, 2020', 'NorthAmerica': 'Mar 3, 2020', 'Europe': 'Mar 3, 2020', 'Australia': 'Mar 3, 2020'}"
708,Final Fantasy VIII Remastered,[],['Square Enix'],['Square Enix'],"{'Japan': 'Sep 3, 2019', 'NorthAmerica': 'Sep 3, 2019', 'Europe': 'Sep 3, 2019', 'Australia': 'Sep 3, 2019'}"
709,Final Fantasy IX,[],['Square Enix'],['Square Enix'],"{'Japan': 'Sep 19, 2017', 'NorthAmerica': 'Sep 19, 2017', 'Europe': 'Sep 19, 2017', 'Australia': 'Sep 19, 2017'}"
710,Final Fantasy X/X-2 HD Remaster,[],['Square Enix'],['Square Enix'],"{'Japan': 'May 14, 2015', 'NorthAmerica': 'May 15, 2015', 'Europe': 'May 12, 2015', 'Australia': 'May 12, 2015'}"
711,Final Fantasy XII: The Zodiac Age,[],['Square Enix'],['Square Enix'],"{'Japan': 'Jul 13, 2017', 'NorthAmerica': 'Jul 11, 2017', 'Europe': 'Jul 11, 2017', 'Australia': 'Jul 11, 2017'}"
712,Final Fantasy XIV: A Realm Reborn,[],['Square Enix'],['Square Enix'],"{'Japan': 'Apr 14, 2014', 'NorthAmerica': 'Apr 14, 2014', 'Europe': 'Apr 14, 2014', 'Australia': 'Apr 14, 2014'}"
713,Final Fantasy XIV: Heavensward,[],['Square Enix'],['Square Enix'],"{'Japan': 'Jun 23, 2015', 'NorthAmerica': 'Jun 23, 2015', 'Europe': 'Jun 23, 2015', 'Australia': 'Jun 23, 2015'}"
714,Final Fantasy XIV: Stormblood,[],['Square Enix'],['Square Enix'],"{'Japan': 'Jun 20, 2017', 'NorthAmerica': 'Jun 20, 2017', 'Europe': 'Jun 20, 2017', 'Australia': 'Jun 20, 2017'}"
715,Final Fantasy XIV: Shadowbringers,[],['Square Enix'],['Square Enix'],"{'Japan': 'Jun 28, 2019', 'NorthAmerica': 'Jun 28, 2019', 'Europe': 'Jun 28, 2019', 'Australia': 'Jun 28, 2019'}"
716,Final Fantasy XV,[],['Square Enix'],['Square Enix'],"{'Japan': 'Nov 29, 2016', 'NorthAmerica': 'Nov 29, 2016', 'Europe': 'Nov 29, 2016', 'Australia': 'Nov 29, 2016'}"
717,Final Fantasy: Crystal Chronicles Remastered,[],['Square Enix'],['Square Enix'],"{'Japan': 'Q3 2020', 'NorthAmerica': 'Q3 2020', 'Europe': 'Q3 2020', 'Australia': 'Q3 2020'}"
718,Final Fantasy Type-0 HD,[],['Square Enix'],['Square Enix'],"{'Japan': 'Mar 19, 2015', 'NorthAmerica': 'Mar 20, 2015', 'Europe': 'Mar 17, 2015', 'Australia': 'Mar 17, 2015'}"
719,Final Horizon,[],['Eiconic Games'],['Eiconic Games'],"{'Japan': 'Jan 14, 2015', 'NorthAmerica': 'Dec 5, 2014', 'Europe': 'Dec 4, 2014', 'Australia': 'Dec 4, 2014'}"
720,The Final Station,[],['Do My Best'],['tinyBuild'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 6, 2016', 'Europe': 'Aug 30, 2016', 'Australia': 'Aug 30, 2016'}"
721,Fire Pro Wrestling World,[],['Spike Chunsoft'],['Spike Chunsoft'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 28, 2018', 'Europe': 'Aug 28, 2018', 'Australia': 'Aug 28, 2018'}"
722,Firewatch,[],['Campo Santo'],['Campo Santo'],"{'Japan': 'Feb 9, 2016', 'NorthAmerica': 'Feb 9, 2016', 'Europe': 'Feb 9, 2016', 'Australia': 'Feb 9, 2016'}"
723,Fishing Sim World: Pro Tour,[],['Dovetail Games'],['Dovetail Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 18, 2018', 'Europe': 'Sep 18, 2018', 'Australia': 'Sep 18, 2018'}"
724,F.I.S.T.,[],['TiGames'],['TiGames'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
725,Fist of the North Star: Lost Paradise,[],['Sega CS1'],['Sega'],"{'Japan': 'Mar 8, 2018', 'NorthAmerica': 'Oct 2, 2018', 'Europe': 'Oct 2, 2018', 'Australia': 'Oct 2, 2018'}"
726,Five Nights at Freddy's,[],['Clickteam'],['Steel Wool'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 29, 2019', 'Europe': 'Nov 29, 2019', 'Australia': 'Nov 29, 2019'}"
727,Five Nights at Freddy's 2,[],['Clickteam'],['Steel Wool'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 29, 2019', 'Europe': 'Nov 29, 2019', 'Australia': 'Nov 29, 2019'}"
728,Five Nights at Freddy's 3,[],['Clickteam'],['Steel Wool'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 29, 2019', 'Europe': 'Nov 29, 2019', 'Australia': 'Nov 29, 2019'}"
729,Five Nights at Freddy's 4,[],['Clickteam'],['Steel Wool'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 29, 2019', 'Europe': 'Nov 29, 2019', 'Australia': 'Nov 29, 2019'}"
730,Five Nights at Freddy's: Help Wanted,[],['Clickteam'],['Steel Wool'],"{'Japan': 'Dec 20, 2019', 'NorthAmerica': 'May 28, 2019', 'Europe': 'May 28, 2019', 'Australia': 'May 28, 2019'}"
731,The Flame in the Flood,[],['The Molasses Flood'],['Curve Digital'],"{'Japan': 'Jan 17, 2017', 'NorthAmerica': 'Jan 17, 2017', 'Europe': 'Jan 17, 2017', 'Australia': 'Jan 17, 2017'}"
732,Flame Over,[],['Laughing Jackal'],['Laughing Jackal'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 16, 2015', 'Europe': 'Sep 15, 2015', 'Australia': 'Sep 15, 2015'}"
733,Flashback,[],['Microids'],['Microids'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 20, 2018', 'Europe': 'Nov 20, 2018', 'Australia': 'Nov 20, 2018'}"
734,FlatOut 4: Total Insanity,[],['Kylotonn'],['Strategy First'],"{'Japan': 'Aug 31, 2017', 'NorthAmerica': 'Mar 17, 2017', 'Europe': 'Mar 17, 2017', 'Australia': 'Mar 17, 2017'}"
735,Flinthook,[],['Tribute Games'],['Tribute Games'],"{'Japan': 'Apr 14, 2017', 'NorthAmerica': 'Apr 14, 2017', 'Europe': 'Apr 14, 2017', 'Australia': 'Apr 14, 2017'}"
736,Flipping Death,[],['Zoink'],['Zoink'],"{'Japan': 'Aug 7, 2018', 'NorthAmerica': 'Aug 7, 2018', 'Europe': 'Aug 7, 2018', 'Australia': 'Aug 7, 2018'}"
737,Flockers,[],['Team17'],['Team17'],"{'Japan': 'Sep 19, 2014', 'NorthAmerica': 'Sep 19, 2014', 'Europe': 'Sep 23, 2014', 'Australia': 'Sep 23, 2014'}"
738,flOw,['Life simulation'],['SuperVillain Studios'],['Sony Computer Entertainment'],"{'Japan': 'Feb 22, 2014', 'NorthAmerica': 'Nov 29, 2013', 'Europe': 'Dec 17, 2013', 'Australia': 'Dec 17, 2013'}"
739,Flower,[],['Bluepoint Games'],['Sony Computer Entertainment'],"{'Japan': 'Feb 22, 2014', 'NorthAmerica': 'Nov 29, 2013', 'Europe': 'Nov 15, 2013', 'Australia': 'Nov 15, 2013'}"
740,Fluster Cluck,[],['Loot Interactive'],['Loot Interactive'],"{'Japan': 'Oct 14, 2017', 'NorthAmerica': 'Oct 14, 2017', 'Europe': 'Oct 14, 2017', 'Australia': 'Oct 14, 2017'}"
741,"Football, Tactics & Glory",[],['Creoteam'],['UIG Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Feb 2020', 'Europe': 'Feb 2020', 'Australia': 'Feb 2020'}"
742,Forager,[],['HopFrog'],['Humble Bundle'],"{'Japan': 'Jul 31, 2019', 'NorthAmerica': 'Jul 30, 2019', 'Europe': 'Jul 30, 2019', 'Australia': 'Jul 30, 2019'}"
743,For Honor,[],['Ubisoft Montreal'],['Ubisoft'],"{'Japan': 'Feb 16, 2017', 'NorthAmerica': 'Feb 14, 2017', 'Europe': 'Feb 14, 2017', 'Australia': 'Feb 14, 2017'}"
744,Forced,[],['BetaDwarf'],['BetaDwarf'],"{'Japan': 'Feb 22, 2014', 'NorthAmerica': 'Nov 29, 2013', 'Europe': 'Nov 15, 2013', 'Australia': 'Nov 15, 2013'}"
745,The Forest,[],['SKS Games'],['SKS Games'],"{'Japan': 'Nov 6, 2018', 'NorthAmerica': 'Nov 6, 2018', 'Europe': 'Nov 6, 2018', 'Australia': 'Nov 6, 2018'}"
746,Forgotton Anne,[],['ThroughLine Games'],['Square Enix'],"{'Japan': 'Feb 28, 2019', 'NorthAmerica': 'May 15, 2018', 'Europe': 'May 15, 2018', 'Australia': 'May 15, 2018'}"
747,Forma.8,[],['MixedBag'],['MixedBag'],"{'Japan': 'Sep 28, 2017', 'NorthAmerica': 'Feb 28, 2017', 'Europe': 'Feb 28, 2017', 'Australia': 'Feb 28, 2017'}"
748,For the King,[],['IronOak Games'],['IronOak Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'May 7, 2019', 'Europe': 'May 7, 2019', 'Australia': 'May 7, 2019'}"
749,Foul Play,[],['Mediatonic'],['Devolver Digital'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Feb 23, 2016', 'Europe': 'Sep 1, 2015', 'Australia': 'Sep 1, 2015'}"
750,Four Sided Fantasy,[],['Ludo Land'],['Serenity Forge'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Aug 31, 2016', 'Europe': 'Aug 30, 2016', 'Australia': 'Aug 30, 2016'}"
751,Fragments of Him,[],['Sassybot'],['Sassybot'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 26, 2017', 'Europe': 'Sep 26, 2017', 'Australia': 'Sep 26, 2017'}"
752,Frane: Dragons' Odyssey,[],['Exe Create'],['Kemco'],"{'Japan': 'Apr 5, 2019', 'NorthAmerica': 'Unreleased', 'Europe': 'May 7, 2019', 'Australia': 'May 7, 2019'}"
753,Frantics,[],['NapNok Games'],['NapNok Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Mar 7, 2018', 'Europe': 'Mar 6, 2018', 'Australia': 'Mar 6, 2018'}"
754,Freedom Planet,[],['GalaxyTrail'],['GalaxyTrail'],"{'Japan': 'Aug 30, 2018', 'NorthAmerica': 'Mar 21, 2017', 'Europe': 'Aug 25, 2017', 'Australia': 'Aug 25, 2017'}"
755,Friday the 13th: The Game,[],['Gun Media'],['IllFonic'],"{'Japan': 'Aug 2, 2018', 'NorthAmerica': 'May 26, 2017', 'Europe': 'May 26, 2017', 'Australia': 'May 26, 2017'}"
756,Frostpunk,[],['11 bit studios'],['11 bit studios'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Oct 11, 2019', 'Europe': 'Oct 11, 2019', 'Australia': 'Oct 11, 2019'}"
757,Full Metal Panic! Fight! Who Dares Wins,[],['B.B. Studio'],['Bandai Namco Entertainment'],"{'Japan': 'May 31, 2018', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
758,Full Mojo Rampage,[],['Over The Top Games'],['Nicalis'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jun 28, 2016', 'Europe': 'Jun 28, 2016', 'Australia': 'Jun 28, 2016'}"
759,Full Throttle Remastered,[],['Double Fine Productions'],['Double Fine Productions'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 18, 2017', 'Europe': 'Apr 18, 2017', 'Australia': 'Apr 18, 2017'}"
760,Furi,[],['The Game Bakers'],['The Game Bakers'],"{'Japan': 'Aug 3, 2016', 'NorthAmerica': 'Jul 5, 2016', 'Europe': 'Jul 5, 2016', 'Australia': 'Jul 5, 2016'}"
761,Fury Unleashed,[],['Awesome Games'],['Awesome Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
762,Fushigi no Gensōkyō 3,['Dōjin'],['Aqua Style'],['Mediascape'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
763,Future Unfolding,[],['Spaces of Play'],['Spaces of Play'],"{'Japan': 'May 16, 2017', 'NorthAmerica': 'May 16, 2017', 'Europe': 'May 16, 2017', 'Australia': 'May 16, 2017'}"
764,FutureGrind,[],['Milkbag Games'],['Milkbag Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jan 22, 2019', 'Europe': 'Jan 22, 2019', 'Australia': 'Jan 22, 2019'}"
765,Futuridium EP Deluxe,[],['MixedBag'],['MixedBag'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Sep 30, 2014', 'Europe': 'Oct 1, 2014', 'Australia': 'Oct 1, 2014'}"
766,Gakuen,[],['M2'],['M2'],"{'Japan': 'TBA', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
767,Galak-Z: The Dimensional,['Shooter'],['17-Bit'],['17-Bit'],"{'Japan': 'Aug 4, 2015', 'NorthAmerica': 'Aug 5, 2015', 'Europe': 'Aug 4, 2015', 'Australia': 'Aug 4, 2015'}"
768,Gal*Gun: Double Peace,[],['Inti Creates'],['Alchemist'],"{'Japan': 'Aug 6, 2015', 'NorthAmerica': 'Mar 11, 2016', 'Europe': 'Aug 2, 2016', 'Australia': 'Aug 2, 2016'}"
769,Gal*Gun 2,[],['Inti Creates'],['Inti Creates'],"{'Japan': 'Mar 15, 2018', 'NorthAmerica': 'Apr 13, 2018', 'Europe': 'Apr 24, 2018', 'Australia': 'Apr 24, 2018'}"
770,Gal Gunvolt,[],['Inti Creates'],['Inti Creates'],"{'Japan': 'Aug 6, 2015', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
771,Game Dev Story,['Business simulation'],['Kairosoft'],['Kairosoft'],"{'Japan': 'Dec 5, 2019', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
772,Game of Thrones,[],['Telltale Games'],['Telltale Games'],"{'Japan': 'Dec 3, 2014', 'NorthAmerica': 'Dec 3, 2014', 'Europe': 'Dec 3, 2014', 'Australia': 'Dec 3, 2014'}"
773,Gang Beasts,[],['Boneloaf Games'],['Double Fine Productions'],"{'Japan': 'Dec 12, 2017', 'NorthAmerica': 'Dec 12, 2017', 'Europe': 'Dec 12, 2017', 'Australia': 'Dec 12, 2017'}"
774,The Gardens Between,[],['The Voxel Agents'],['The Voxel Agents'],"{'Japan': 'Sep 20, 2018', 'NorthAmerica': 'Sep 20, 2018', 'Europe': 'Sep 20, 2018', 'Australia': 'Sep 20, 2018'}"
775,Garfield Kart: Furious Racing,[],['Artefact'],['Microïds'],"{'Japan': 'Nov 5, 2019', 'NorthAmerica': 'Nov 5, 2019', 'Europe': 'Nov 5, 2019', 'Australia': 'Nov 5, 2019'}"
776,Garou: Mark of the Wolves,[],['Code Mystics'],['SNK Playmore'],"{'Japan': 'Dec 3, 2016', 'NorthAmerica': 'Dec 3, 2016', 'Europe': 'Dec 3, 2016', 'Australia': 'Dec 3, 2016'}"
777,Gas Guzzlers Extreme,['vehicular combat'],['Gamepires'],['Iceberg Interactive'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 26, 2019', 'Europe': 'Nov 26, 2019', 'Australia': 'Nov 26, 2019'}"
778,Gauntlet: Slayer Edition,['Hack and slash'],['Arrowhead Studios'],['WB Games'],"{'Japan': 'Aug 11, 2015', 'NorthAmerica': 'Aug 11, 2015', 'Europe': 'Aug 11, 2015', 'Australia': 'Aug 11, 2015'}"
779,Gemini: Heroes Reborn,[],['Phosphor Games'],['Phosphor Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jan 27, 2016', 'Europe': 'Jan 26, 2016', 'Australia': 'Jan 26, 2016'}"
780,Gem Smashers,[],['Frame Studios'],['Funbox Media'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Feb 24, 2017', 'Europe': 'Mar 3, 2017', 'Australia': 'Mar 3, 2017'}"
781,Generation Zero,[],['Avalanche Studios'],['Avalanche Studios'],"{'Japan': 'Mar 26, 2019', 'NorthAmerica': 'Mar 26, 2019', 'Europe': 'Mar 26, 2019', 'Australia': 'Mar 26, 2019'}"
782,Genshin Impact,[],['Mihoyo'],['Mihoyo'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
783,Gensō No Rondo,[],['Cube Type'],['PlayDoujin'],"{'Japan': 'Jun 11, 2015', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
784,Geometry Wars 3: Dimensions,[],['Lucid Games'],['Sierra Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Nov 25, 2014', 'Europe': 'Nov 25, 2014', 'Australia': 'Nov 25, 2014'}"
785,Get Even,[],['The Farm 51'],['Bandai Namco Entertainment'],"{'Japan': 'Aug 8, 2017', 'NorthAmerica': 'Jun 23, 2017', 'Europe': 'Jun 23, 2017', 'Australia': 'Jun 23, 2017'}"
786,Ghost 1.0,['Metroidvania'],['Francis Cota'],['Unepic Games'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Jul 19, 2019', 'Europe': 'Apr 8, 2019', 'Australia': 'Apr 8, 2019'}"
787,Ghost Blade HD,['Action'],['Hucast'],['2Dream'],"{'Japan': 'Sep 1, 2017', 'NorthAmerica': 'Feb 28, 2017', 'Europe': 'Feb 28, 2017', 'Australia': 'Feb 28, 2017'}"
788,Ghostbusters: The Video Game Remastered,[],['Saber Interactive'],"['JP: H2 Interactive', 'WW: Mad Dog Games']","{'Japan': 'Dec 12, 2019', 'NorthAmerica': 'Oct 4, 2019', 'Europe': 'Oct 4, 2019', 'Australia': 'Oct 4, 2019'}"
789,Ghost of a Tale,[],['SeithCG'],['SeithCG'],"{'Japan': 'Mar 12, 2019', 'NorthAmerica': 'Mar 12, 2019', 'Europe': 'Mar 12, 2019', 'Australia': 'Mar 12, 2019'}"
790,Ghost of Tsushima,[],['Sucker Punch Productions'],['Sony Interactive Entertainment'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Q3 2020', 'Europe': 'Q3 2020', 'Australia': 'Q3 2020'}"
791,Ghostrunner,[],['One More Level'],['All in! Games'],"{'Japan': '2020', 'NorthAmerica': '2020', 'Europe': '2020', 'Australia': '2020'}"
792,Ghoulboy: Dark Sword of Goblin,[],['Serkan Bakar'],['Hidden Trap'],"{'Japan': 'Apr 11, 2019', 'NorthAmerica': 'Unreleased', 'Europe': 'Mar 5, 2019', 'Australia': 'Mar 5, 2019'}"
793,Giana Sisters: Twisted Dreams - Director's Cut,[],['Black Forest Games'],['Black Forest Games'],"{'Japan': 'Dec 9, 2014', 'NorthAmerica': 'Dec 9, 2014', 'Europe': 'Dec 9, 2014', 'Australia': 'Dec 9, 2014'}"
794,Giga Wrecker Alt.,[],['Game Freak'],['Rising Star Games'],"{'Japan': 'Oct 24, 2019', 'NorthAmerica': 'Apr 30, 2019', 'Europe': 'Apr 30, 2019', 'Australia': 'Apr 30, 2019'}"
795,Girls und Panzer: Dream Tank Match,[],['Bandai Namco Entertainment'],['Bandai Namco Entertainment'],"{'Japan': 'Feb 22, 2018', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
796,Glitched,[],['En House Studios'],['En House Studios'],"{'Japan': 'Unreleased', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
797,Gnog,[],['Ko-Op'],['Ko-Op'],"{'Japan': 'May 2, 2017', 'NorthAmerica': 'Unreleased', 'Europe': 'Unreleased', 'Australia': 'Unreleased'}"
798,Goat Simulator,[],['Coffee Stain Studios'],['Coffee Stain Studios'],"{'Japan': 'Oct 7, 2015', 'NorthAmerica': 'Aug 11, 2015', 'Europe': 'Aug 11, 2015', 'Australia': 'Aug 11, 2015'}"
799,Gods & Monsters,[],['Ubisoft Quebec'],['Ubisoft'],"{'Japan': 'TBA', 'NorthAmerica': 'TBA', 'Europe': 'TBA', 'Australia': 'TBA'}"
800,God Eater Resurrection,[],['Bandai Namco Entertainment'],['Bandai Namco Entertainment'],"{'Japan': 'Oct 29, 2015', 'NorthAmerica': 'Aug 30, 2016', 'Europe': 'Jun 29, 2016', 'Australia': 'Jun 29, 2016'}"
801,God Eater 2: Rage Burst,[],['Bandai Namco Entertainment'],['Bandai Namco Entertainment'],"{'Japan': 'Feb 5, 2015', 'NorthAmerica': 'Aug 30, 2016', 'Europe': 'Aug 30, 2016', 'Australia': 'Aug 30, 2016'}"
802,God Eater 3,[],['Shift'],['Bandai Namco Entertainment'],"{'Japan': 'Dec 13, 2018', 'NorthAmerica': 'Feb 8, 2019', 'Europe': 'Feb 8, 2019', 'Australia': 'Feb 8, 2019'}"
803,God of War III Remastered,[],['SCE Santa Monica Studio'],['Sony Computer Entertainment'],"{'Japan': 'Jul 16, 2015', 'NorthAmerica': 'Jul 15, 2015', 'Europe': 'Jul 14, 2015', 'Australia': 'Jul 14, 2015'}"
804,God of War,[],['SIE Santa Monica Studio'],['Sony Interactive Entertainment'],"{'Japan': 'Apr 20, 2018', 'NorthAmerica': 'Apr 20, 2018', 'Europe': 'Apr 20, 2018', 'Australia': 'Apr 20, 2018'}"
805,God's Trigger,[],['One More Level'],['Techland'],"{'Japan': 'Unreleased', 'NorthAmerica': 'Apr 18, 2019', 'Europe': 'Apr 18, 2019', 'Australia': 'Apr 18, 2019'}"
806,God Wars: Future Past,[],['Kadokawa Games'],['Kadokawa Games'],"{'Japan': 'Jun 22, 2017', 'NorthAmerica': 'Jun 16, 2017', 'Europe': 'Jun 20, 2017', 'Australia': 'Jun 20, 2017'}"
